TicketId,Type,SubType,Status,Date,Preprocessed_EmailBody,Preprocessed_Subject,Masked_CustomerID,Masked_AgreementID
6875,QUERY,CHANGEOFROI,Close,2016-02-27 20:09:00,"EmailID sorry this email has been send by mistake please send me all mentioned documents 9) list of documents 9) outstanding letter on sat, feb 99, 9999 at 9:99 am, rajole gaud < EmailID > wrote: for sending outstanding letter & loan statement, please send ""list of documents"" also. on fri, feb 99, 9999 at 9:99 am, rajole gaud < EmailID > wrote: dear sir/madam i want following documents for my personal record of my loan a/c loannumber 9) loan statement from starting to till date 9) list of documents 9) outstanding letter",fwd: monthly installment due reminder on your loan - loannumber,12001309,0
6881,REQUEST,FORECLOSURE,Close,2016-02-29 11:00:00,"on monday, 99 february 9999 99:99 am, sudhir bajaj < EmailID > wrote: dear sir, this is with reference to our running loan account no. loannumber against property in name of my company interlinks overseas pvt. ltd. i need to close my loan , please issue foreclosure letter and list of documents on immediate basis,",fw: foreclosure letter and list of documents of our loan account no. loannumber,12002279,0
6889,REQUEST,FORECLOSURE,Close,2016-02-29 12:35:00,"dear sir, still waiting for ur statement reg prakash on mon, feb 99, 9999 at 99:99 pm, < EmailID > wrote: :-:*:-: note: if you reply, all text following this line will be ignored.",re: [ticketid:rf9999]loan no: loannumber,12003090,11225446
6895,REQUEST,FORECLOSURE,Close,2016-02-29 14:05:00,"closure of our loan against property 
 
 
 
 
 
 i dinesh kumar jain running a loan against property from edelweiss and my loan a/c no loannumber now i want to foreclose my existing loan so kindly give the foreclosure statement ,list of documents and sanction letter asap. 
 
 
 
 
 
 dinesh kr jain",fw: closure of our loan against property,12006058,0
6899,REQUEST,FORECLOSURE,Close,2016-02-29 15:55:00,"dear sir/madam,
i krishna shah with loan account number: loannumber wants to inform you that i want to clear my total loan amount tomorrow i.e on 9st march 9999. we have arranged for the balance payment and we also have plans to go out of india.
please do needful and send me the details of the loan closure amount at the earliest.",loan closure.,12004095,0
6901,REQUEST,SOA,Close,2016-02-29 16:45:00,"hello, 
> 
> i ramprasad r. budharapu having a home loan with edelweiss my loan # loannumber . currently, i am purchasing a new car and applying for a car loan from sbi bank. could you please forward me my home loan track record for the past 9 year so that i can submit it with sbi bank.
> 
>",fwd: loan # loannumber reqd track record of last one year,12003308,11226127
6910,QUERY,CHANGEREPAYMODE,Close,2016-03-01 11:25:00,"dear sir, it is reference to above said that the installment of the loan account amount 999999/- my account(99999999999999) is still debited. so my request you to that plz deduct next time installment amount debited to my personal saving a/c no.99999999999999 and plz show me how this month 99-.99-9999 will debit account installment than i put it in the account balance. plz revert me -- p riyanka international z-99,okhla industrial area phase-ii,new delhi-999999 director:- mr. harish bansal mobile no. 9999999999 email id:- EmailID",for loan installment letter,12007915,11235201
6917,REQUEST,COPYOFORIGDOCS,Close,2016-03-01 13:40:00,"dear sir, i would like to bring your kind notice that i have not received any documentary evidence stating which are the original documents are under your custody secondly i asked for complete set (zerox copies) of agreement deed of mortgaged property i.e. 99, ashirwad kunj, near althan garden surat with",non receipt of any documentary evidence of mortgaging original papers and zerox copy of agreement,12006606,0
6930,REQUEST,FORECLOSURE,Close,2016-03-01 16:45:00,"dear mr. sachin for sending offer, but i don't want any offer. please send me documents mentioned bellow asap. 9) list of documents 9) outstanding letter rajole goud on mon, feb 99, 9999 at 9:99 pm, < EmailID > wrote: 
 dear customer,",re: fwd: monthly installment due reminder on your loan - loannumber,12001309,0
6932,General,Others,Close,2016-03-01 17:00:00,"date: 99.99.9999 
 to 
 the chief manager 
 andhra bank 
 janakpuri 
 new delhi-999 999. 
 
 
 sub: a/c no 999999999999999-request
for stop ecs payment to edelweiss housing 
 finanace ltd. 
 
 
 dear sir, 
 
 i request you to stop ecs payment of rs 99999 to
edelweiss housing finance ltd with immediate effect and disable the ecs. i have
closed my home loan account with edelweiss ltd and full and final payment also
has been paid to edelweiss ltd on 99.99.9999.",request for stop ecs to edelweiss,12004973,0
6936,REQUEST,FORECLOSURE,Close,2016-03-01 22:50:00,"sent from my samsung galaxy smartphone. re:[ticketid:rf9999]re: account no: loannumber dear customer,",fwd: re:[ticketid:rf9999]re: account no: loannumber,12002363,0
6938,General,Others,Close,2016-03-02 08:15:00,"dear sir i haven't given any changes in contact details please if you can let me know what changes you have done. for vighnaharta rentings pvt. ltd prakash balani 9999999999 sent from yahoo mail on android on mon, feb 99, 9999 at 9:99 pm, EmailID < EmailID > wrote: 
 
 dear customer, your mobile number on the loan account # xxxxlrdxxxxxxx999 has been updated as per your request. assuring you of our",re: change in contact details,12001680,0
6948,REQUEST,SOA,Close,2016-03-02 10:55:00,"dear sir / madam, this is regard my housing loan which i had with edelweiss with # lan loannumber , it was closed on 99th , june 9999 but in my cibil it is reflecting as it is not closed. request you kindly check into it and update in cibil as its affecting my cibil records. attached loan closure letter along with this with",reg: lan loannumber,12005168,0
6952,REQUEST,PROVISIONAL IT CERTIFICATE,Close,2016-03-02 12:55:00,"pls. forward the record of payment done by use for the retrun file (9999-9999).
 
 also provide the latest interest rate applied.",statment for returnfile,12001635,0
6954,REQUEST,FORECLOSURE,Close,2016-03-02 13:30:00,"dear sir, 
i am having loan against property from your company having loan account number is loannumber . 
i want to sale my property . so please hand over letter of documents & foreclosure letter.",closure of loan,12001367,0
6963,QUERY,CHANGEOFROI,Close,2016-03-02 14:35:00,"dear sir , in reference to above mentioned loan account , it is requested that the rate of interest be brought down in view of the reduced rates of interest . accordingly, also restructure the applicable emi , consequent upon the application of the reduced rate of interest .",loan a/c no -: loannumber,12007250,0
6966,REQUEST,PREPAYTENORCHNG,Close,2016-03-02 15:25:00,"i would like make a part payment in my above loan account, let me know the prucedure for that. &",my loan account no - loannumber,12006461,0
6969,REQUEST,PROVISIONAL IT CERTIFICATE,Close,2016-03-02 15:43:00,"dear sir, 
 as according to you there is 9.99% decreased in interest rate from jan 99. 
 but from last one year the interest rate charged to as is 99.99 % .",re: re:[ticketid:rf9999] ticket created- 9999 - pro it stetment_ loannumber,12001635,0
6978,REQUEST,REPAYMENT SCHEDULE,Close,2016-03-02 18:25:00,"dear sir, this is not our loan number kindly recheck we are trying to call you on customer care numbers but there are no response only phone is ringing this is very disappointing us. kindly call on us 999-99999999 /9999 9999 we are sure the given number is not our loan please confirm and in future do not send this kind of wrong mail.",re: monthly installment due reminder on your loan - loannumber,12004281,11228456
6981,REQUEST,FINAL IT CERTIFICATE,Close,2016-03-02 19:05:00,kind attn:- mr. rahul shinde this is regarding my loan account which is foreclosed. i need the statement of my loan account from the date of disbursement till the closure date. i request you to do the needful.,fwd: regarding statement my foreclosed loan account,12004928,0
6984,General,Others,Close,2016-03-02 19:40:00,"dear sir, 
 this 
is to inform you that i have paid rs. 999999/- (one lac fifty thousand only) 
against myloan account number loannumber , by cheque no. 999999 dtd 
9.9.99, please change theemi amount in next loan installment 
andplease send me the revised repayment schedule. 
 
 
 and",revised repayment schedule,12001443,11220958
6986,QUERY,CHANGEREPAYMODE,Close,2016-03-02 21:15:00,"please refer the snapshot below. it is the first page of last months bank statement. my statement is password protected and so i had to share a snapshot. you
 can see the date it was sent from monster. i hope this is enough. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 prathu mishra 
account manager na small business 
 
 
 
 
 
 
 
 
 
 
 main: 
 
 
 9.999.monster 
 
 
 
 
 direct: 
 
 
 999.999.9999 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 notice: 
 
 this message, and any attachments, contain(s) information that may be confidential or protected by privilege from disclosure and is intended only for the individual
 or entity named above. no one else may disclose, copy, distribute or use the contents of this message for any purpose. its unauthorized use, dissemination or duplication is strictly prohibited and may be unlawful. if you receive this message in error or you
 otherwise are not an authorized recipient, please immediately delete the message and any attachments and notify the sender. 
 
 
 
 
 re:re:[ticketid:rf9999]re: monthly installment due reminder on your loan - loannumber 
 
 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.",re: re:re:[ticketid:rf9999]re: monthly installment due reminder on your loan - loannumber,12004838,0
6988,QUERY,CHANGEOFROI,Close,2016-03-02 23:14:00,"respected sir , i have taken home loan from edelweiss housing finance ltd . my account no is loannumber . i am paying interest of 99.99 %, but now i have come to know that other companies like dhfl, bank of india and union bank of india are giving home loans at 9.99 % . i would request you to convert it to 9.99% or allow me to transfer that loan to above bank who is providing me the lowest interest kindly also provide me outstanding letter of my loan kindly do the needful",application for decreasing the home loan interest rate,12003402,0
6992,REQUEST,REPAYMENT SCHEDULE,Close,2016-03-03 11:25:00,"dear sir, 
re : loan account loannumber 
please send me the latest loan repayment statement.",,12002430,11223705
7006,REQUEST,CHANGEADDRESS,Close,2016-03-03 14:25:00,"dear sachin, 
 as per our telephonic discussion had please find attached scan of pan card as requested by you for my correction in e-mail id as per trailing mail.",re: correction as follows - vikas ranade loan a/c. loannumber,12009812,0
7012,REQUEST,PREPAYTENORCHNG,Close,2016-03-03 15:10:00,,re: [ticketid:rf9999]re: repaysch : loan number loannumber,12001022,0
7018,Unassigned,Unassigned,Close,2016-03-03 15:35:00,"dear sir, refer to the above, as you are aware, since i have been working in l&t at bhutan, i am unable to present personally at your bank. as such, i hereby authorise mr.kamalchand chitiharijallu who is currently working in your bank to close my housing loan a/c on behalf of me. please do the needful.",request for closing my housing loan a/c,12005324,0
7022,REQUEST,LISTOFDOCS,Close,2016-03-03 16:45:00,"pl send on wed, mar 9, 9999 at 9:99 pm, < EmailID > wrote: 
 dear customer,",re: re: fwd: monthly installment due reminder on your loan - loannumber,12001309,0
7027,REQUEST,COPYOFORIGDOCS,Close,2016-03-03 17:15:00,"dear sir, loan account lchel apoooooo9999 i request you to kindly issue the copies of the documents full set submitted to you at time of granting loan to me and for which the necessary fees will be paid by me. to collct the requered copies i have deputed mr .karthik s.who wjll come to you with his i,d. please hand ovefr the same to him.",seenu transports pvt ltd request,12006035,0
7032,REQUEST,FORECLOSURE,Close,2016-03-03 18:10:00,"hi team, 
 
 this is with respect to the home
 loan number loannumber 
 
 i have paid 9 emis as on date and will pay the 9 th 
emi on 9 th feb 9999. we need account outstanding balance as on 9 th feb 9999 so that i am planning take over the loan from other bank where they are offering me at 9.9% pa 
 
 please send the statement for closure as on 9 th mar 9999 so that i would have paid the 9 th emi as well as on that date",re: home loan account (loan number loannumber ),12007684,11235300
